t	linear	cwm
-2.882882882882881e-09	5.795435757764525	5.414311783654358
-2.777777777777775e-09	5.845261253251948	5.466005400569185
-2.672672672672669e-09	5.8951741534247875	5.517824173702392
-2.567567567567563e-09	5.945170231533263	5.569763253458759
-2.4624624624624604e-09	5.9952452358314705	5.621817751461749
-2.3573573573573544e-09	6.045394890581242	5.673982741832194
-2.2522522522522485e-09	6.095614897066175	5.726253262484809
-2.1471471471471425e-09	6.145900934615493	5.778624316442017
-2.0420420420420398e-09	6.1962486616372905	5.831090873164487
-1.936936936936934e-09	6.24665371666079	5.8836478698978
-1.8318318318318278e-09	6.297111719387141	5.936290213034631
-1.7267267267267218e-09	6.347618271748401	5.989012779491876
-1.6216216216216192e-09	6.398168958974234	6.041810418102051
-1.5165165165165132e-09	6.448759350665913	6.094677951018395
-1.4114114114114072e-09	6.499385001877172	6.147610175132994
-1.3063063063063045e-09	6.550041454201492	6.2006018635072975
-1.2012012012011985e-09	6.600724236865389	6.2536477668143835
-1.0960960960960925e-09	6.651428867827195	6.30674261479229
-9.909909909909865e-10	6.702150854880974	6.359881117707755
-8.858858858858839e-10	6.752885696765036	6.41305796782969
-7.807807807807779e-10	6.803628884274669	6.46626784091172
-6.756756756756719e-10	6.854375901378553	6.519505397683038
-5.705705705705659e-10	6.905122226338468	6.572765285346976
-4.654654654654632e-10	6.955863332831798	6.626042139086506
-3.6036036036035724e-10	7.006594691076361	6.679330583576028
-2.5525525525525125e-10	7.057311768957126	6.732625234498689
-1.5015015015014857e-10	7.108010033154329	6.785920700068549
-4.504504504504259e-11	7.158684950272539	6.839211582556887
6.00600600600634e-11	7.209331987970176	6.892492479821884
1.6516516516516939e-10	7.259946616089056	6.945757986841015
2.7027027027027537e-10	7.310524307783459	6.999002697245382
3.7537537537538136e-10	7.361060540648272	7.052221204855307
4.804804804804807e-10	7.411550797845713	7.105408105216409
5.855855855855867e-10	7.46199056923023	7.158557997135482
6.906906906906927e-10	7.51237535247101	7.2116654842154295
7.957957957957987e-10	7.562700654171739	7.2647251763885246
